node_id,values,exprs,parent_values,parent_exprs,parent_id,depth
3874,"(0.25,)","('((6/(6*1))/4)',)","(4, 1.0)","('4', '(6/(6*1))')",503.0,3
3875,"(5.0,)","('((6/(6*1))+4)',)","(4, 1.0)","('4', '(6/(6*1))')",503.0,3
3876,"(4.0,)","('((6/(6*1))*4)',)","(4, 1.0)","('4', '(6/(6*1))')",503.0,3
3877,"(5.0,)","('(4+((6*1)/6))',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3878,"(3.0,)","('(4-((6*1)/6))',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3879,"(-3.0,)","('(((6*1)/6)-4)',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3880,"(4.0,)","('(4*((6*1)/6))',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3881,"(4.0,)","('(4/((6*1)/6))',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3882,"(0.25,)","('(((6*1)/6)/4)',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3883,"(5.0,)","('(((6*1)/6)+4)',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3884,"(4.0,)","('(((6*1)/6)*4)',)","(4, 1.0)","('4', '((6*1)/6)')",504.0,3
3885,"(16,)","('(6+((6*1)+4))',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3886,"(-4,)","('(6-((6*1)+4))',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3887,"(4,)","('(((6*1)+4)-6)',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3888,"(60,)","('(6*((6*1)+4))',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3889,"(0.6,)","('(6/((6*1)+4))',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3890,"(1.6666666666666667,)","('(((6*1)+4)/6)',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3891,"(16,)","('(((6*1)+4)+6)',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3892,"(60,)","('(((6*1)+4)*6)',)","(6, 10)","('6', '((6*1)+4)')",505.0,3
3893,"(30,)","('(6+((6*1)*4))',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3894,"(-18,)","('(6-((6*1)*4))',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3895,"(18,)","('(((6*1)*4)-6)',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3896,"(144,)","('(6*((6*1)*4))',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3897,"(0.25,)","('(6/((6*1)*4))',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3898,"(4.0,)","('(((6*1)*4)/6)',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3899,"(30,)","('(((6*1)*4)+6)',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3900,"(144,)","('(((6*1)*4)*6)',)","(6, 24)","('6', '((6*1)*4)')",506.0,3
3901,"(16,)","('(4+((6*1)+6))',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3902,"(-8,)","('(4-((6*1)+6))',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3903,"(8,)","('(((6*1)+6)-4)',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3904,"(48,)","('(4*((6*1)+6))',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3905,"(0.3333333333333333,)","('(4/((6*1)+6))',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3906,"(3.0,)","('(((6*1)+6)/4)',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3907,"(16,)","('(((6*1)+6)+4)',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3908,"(48,)","('(((6*1)+6)*4)',)","(4, 12)","('4', '((6*1)+6)')",507.0,3
3909,"(40,)","('(4+((6*1)*6))',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3910,"(-32,)","('(4-((6*1)*6))',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3911,"(32,)","('(((6*1)*6)-4)',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3912,"(144,)","('(4*((6*1)*6))',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3913,"(0.1111111111111111,)","('(4/((6*1)*6))',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3914,"(9.0,)","('(((6*1)*6)/4)',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3915,"(40,)","('(((6*1)*6)+4)',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3916,"(144,)","('(((6*1)*6)*4)',)","(4, 36)","('4', '((6*1)*6)')",508.0,3
3917,"(17,)","('(1+(4+(6+6)))',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3918,"(-15,)","('(1-(4+(6+6)))',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3919,"(15,)","('((4+(6+6))-1)',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3920,"(16,)","('(1*(4+(6+6)))',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3921,"(0.0625,)","('(1/(4+(6+6)))',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3922,"(16.0,)","('((4+(6+6))/1)',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3923,"(17,)","('((4+(6+6))+1)',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3924,"(16,)","('((4+(6+6))*1)',)","(1, 16)","('1', '(4+(6+6))')",515.0,3
3925,"(-7,)","('(1+(4-(6+6)))',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3926,"(9,)","('(1-(4-(6+6)))',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3927,"(-9,)","('((4-(6+6))-1)',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3928,"(-8,)","('(1*(4-(6+6)))',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3929,"(-0.125,)","('(1/(4-(6+6)))',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3930,"(-8.0,)","('((4-(6+6))/1)',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3931,"(-7,)","('((4-(6+6))+1)',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3932,"(-8,)","('((4-(6+6))*1)',)","(1, -8)","('1', '(4-(6+6))')",516.0,3
3933,"(9,)","('(1+((6+6)-4))',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3934,"(-7,)","('(1-((6+6)-4))',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3935,"(7,)","('(((6+6)-4)-1)',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3936,"(8,)","('(1*((6+6)-4))',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3937,"(0.125,)","('(1/((6+6)-4))',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3938,"(8.0,)","('(((6+6)-4)/1)',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3939,"(9,)","('(((6+6)-4)+1)',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3940,"(8,)","('(((6+6)-4)*1)',)","(1, 8)","('1', '((6+6)-4)')",517.0,3
3941,"(49,)","('(1+(4*(6+6)))',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3942,"(-47,)","('(1-(4*(6+6)))',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3943,"(47,)","('((4*(6+6))-1)',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3944,"(48,)","('(1*(4*(6+6)))',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3945,"(0.020833333333333332,)","('(1/(4*(6+6)))',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3946,"(48.0,)","('((4*(6+6))/1)',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3947,"(49,)","('((4*(6+6))+1)',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3948,"(48,)","('((4*(6+6))*1)',)","(1, 48)","('1', '(4*(6+6))')",518.0,3
3949,"(1.3333333333333333,)","('(1+(4/(6+6)))',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3950,"(0.6666666666666667,)","('(1-(4/(6+6)))',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3951,"(-0.6666666666666667,)","('((4/(6+6))-1)',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3952,"(0.3333333333333333,)","('(1*(4/(6+6)))',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3953,"(3.0,)","('(1/(4/(6+6)))',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3954,"(0.3333333333333333,)","('((4/(6+6))/1)',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3955,"(1.3333333333333333,)","('((4/(6+6))+1)',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3956,"(0.3333333333333333,)","('((4/(6+6))*1)',)","(1, 0.3333333333333333)","('1', '(4/(6+6))')",519.0,3
3957,"(4.0,)","('(1+((6+6)/4))',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3958,"(-2.0,)","('(1-((6+6)/4))',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3959,"(2.0,)","('(((6+6)/4)-1)',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3960,"(3.0,)","('(1*((6+6)/4))',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3961,"(0.3333333333333333,)","('(1/((6+6)/4))',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3962,"(3.0,)","('(((6+6)/4)/1)',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3963,"(4.0,)","('(((6+6)/4)+1)',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3964,"(3.0,)","('(((6+6)/4)*1)',)","(1, 3.0)","('1', '((6+6)/4)')",520.0,3
3965,"(17,)","('(4+(1+(6+6)))',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3966,"(-9,)","('(4-(1+(6+6)))',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3967,"(9,)","('((1+(6+6))-4)',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3968,"(52,)","('(4*(1+(6+6)))',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3969,"(0.3076923076923077,)","('(4/(1+(6+6)))',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3970,"(3.25,)","('((1+(6+6))/4)',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3971,"(17,)","('((1+(6+6))+4)',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3972,"(52,)","('((1+(6+6))*4)',)","(4, 13)","('4', '(1+(6+6))')",523.0,3
3973,"(-7,)","('(4+(1-(6+6)))',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3974,"(15,)","('(4-(1-(6+6)))',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3975,"(-15,)","('((1-(6+6))-4)',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3976,"(-44,)","('(4*(1-(6+6)))',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3977,"(-0.36363636363636365,)","('(4/(1-(6+6)))',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3978,"(-2.75,)","('((1-(6+6))/4)',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3979,"(-7,)","('((1-(6+6))+4)',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3980,"(-44,)","('((1-(6+6))*4)',)","(4, -11)","('4', '(1-(6+6))')",524.0,3
3981,"(15,)","('(4+((6+6)-1))',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3982,"(-7,)","('(4-((6+6)-1))',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3983,"(7,)","('(((6+6)-1)-4)',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3984,"(44,)","('(4*((6+6)-1))',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3985,"(0.36363636363636365,)","('(4/((6+6)-1))',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3986,"(2.75,)","('(((6+6)-1)/4)',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3987,"(15,)","('(((6+6)-1)+4)',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3988,"(44,)","('(((6+6)-1)*4)',)","(4, 11)","('4', '((6+6)-1)')",525.0,3
3989,"(16,)","('(4+(1*(6+6)))',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3990,"(-8,)","('(4-(1*(6+6)))',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3991,"(8,)","('((1*(6+6))-4)',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3992,"(48,)","('(4*(1*(6+6)))',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3993,"(0.3333333333333333,)","('(4/(1*(6+6)))',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3994,"(3.0,)","('((1*(6+6))/4)',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3995,"(16,)","('((1*(6+6))+4)',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3996,"(48,)","('((1*(6+6))*4)',)","(4, 12)","('4', '(1*(6+6))')",526.0,3
3997,"(4.083333333333333,)","('(4+(1/(6+6)))',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
3998,"(3.9166666666666665,)","('(4-(1/(6+6)))',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
3999,"(-3.9166666666666665,)","('((1/(6+6))-4)',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
4000,"(0.3333333333333333,)","('(4*(1/(6+6)))',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
4001,"(48.0,)","('(4/(1/(6+6)))',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
4002,"(0.020833333333333332,)","('((1/(6+6))/4)',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
4003,"(4.083333333333333,)","('((1/(6+6))+4)',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
4004,"(0.3333333333333333,)","('((1/(6+6))*4)',)","(4, 0.08333333333333333)","('4', '(1/(6+6))')",527.0,3
4005,"(16.0,)","('(4+((6+6)/1))',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4006,"(-8.0,)","('(4-((6+6)/1))',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4007,"(8.0,)","('(((6+6)/1)-4)',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4008,"(48.0,)","('(4*((6+6)/1))',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4009,"(0.3333333333333333,)","('(4/((6+6)/1))',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4010,"(3.0,)","('(((6+6)/1)/4)',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4011,"(16.0,)","('(((6+6)/1)+4)',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4012,"(48.0,)","('(((6+6)/1)*4)',)","(4, 12.0)","('4', '((6+6)/1)')",528.0,3
4013,"(17,)","('(1+((6+6)+4))',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4014,"(-15,)","('(1-((6+6)+4))',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4015,"(15,)","('(((6+6)+4)-1)',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4016,"(16,)","('(1*((6+6)+4))',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4017,"(0.0625,)","('(1/((6+6)+4))',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4018,"(16.0,)","('(((6+6)+4)/1)',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4019,"(17,)","('(((6+6)+4)+1)',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4020,"(16,)","('(((6+6)+4)*1)',)","(1, 16)","('1', '((6+6)+4)')",529.0,3
4021,"(49,)","('(1+((6+6)*4))',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4022,"(-47,)","('(1-((6+6)*4))',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4023,"(47,)","('(((6+6)*4)-1)',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4024,"(48,)","('(1*((6+6)*4))',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4025,"(0.020833333333333332,)","('(1/((6+6)*4))',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4026,"(48.0,)","('(((6+6)*4)/1)',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4027,"(49,)","('(((6+6)*4)+1)',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4028,"(48,)","('(((6+6)*4)*1)',)","(1, 48)","('1', '((6+6)*4)')",530.0,3
4029,"(17,)","('(4+((6+6)+1))',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4030,"(-9,)","('(4-((6+6)+1))',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4031,"(9,)","('(((6+6)+1)-4)',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4032,"(52,)","('(4*((6+6)+1))',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4033,"(0.3076923076923077,)","('(4/((6+6)+1))',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4034,"(3.25,)","('(((6+6)+1)/4)',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4035,"(17,)","('(((6+6)+1)+4)',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4036,"(52,)","('(((6+6)+1)*4)',)","(4, 13)","('4', '((6+6)+1)')",531.0,3
4037,"(16,)","('(4+((6+6)*1))',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4038,"(-8,)","('(4-((6+6)*1))',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4039,"(8,)","('(((6+6)*1)-4)',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4040,"(48,)","('(4*((6+6)*1))',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4041,"(0.3333333333333333,)","('(4/((6+6)*1))',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4042,"(3.0,)","('(((6+6)*1)/4)',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4043,"(16,)","('(((6+6)*1)+4)',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4044,"(48,)","('(((6+6)*1)*4)',)","(4, 12)","('4', '((6+6)*1)')",532.0,3
4045,"(5,)","('(1+(4+(6-6)))',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4046,"(-3,)","('(1-(4+(6-6)))',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4047,"(3,)","('((4+(6-6))-1)',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4048,"(4,)","('(1*(4+(6-6)))',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4049,"(0.25,)","('(1/(4+(6-6)))',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4050,"(4.0,)","('((4+(6-6))/1)',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4051,"(5,)","('((4+(6-6))+1)',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4052,"(4,)","('((4+(6-6))*1)',)","(1, 4)","('1', '(4+(6-6))')",539.0,3
4053,"(5,)","('(1+(4-(6-6)))',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4054,"(-3,)","('(1-(4-(6-6)))',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4055,"(3,)","('((4-(6-6))-1)',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4056,"(4,)","('(1*(4-(6-6)))',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4057,"(0.25,)","('(1/(4-(6-6)))',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4058,"(4.0,)","('((4-(6-6))/1)',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4059,"(5,)","('((4-(6-6))+1)',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4060,"(4,)","('((4-(6-6))*1)',)","(1, 4)","('1', '(4-(6-6))')",540.0,3
4061,"(-3,)","('(1+((6-6)-4))',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4062,"(5,)","('(1-((6-6)-4))',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4063,"(-5,)","('(((6-6)-4)-1)',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4064,"(-4,)","('(1*((6-6)-4))',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4065,"(-0.25,)","('(1/((6-6)-4))',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4066,"(-4.0,)","('(((6-6)-4)/1)',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4067,"(-3,)","('(((6-6)-4)+1)',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4068,"(-4,)","('(((6-6)-4)*1)',)","(1, -4)","('1', '((6-6)-4)')",541.0,3
4069,"(1,)","('(1+(4*(6-6)))',)","(1, 0)","('1', '(4*(6-6))')",542.0,3
4070,"(1,)","('(1-(4*(6-6)))',)","(1, 0)","('1', '(4*(6-6))')",542.0,3
4071,"(-1,)","('((4*(6-6))-1)',)","(1, 0)","('1', '(4*(6-6))')",542.0,3
4072,"(0,)","('(1*(4*(6-6)))',)","(1, 0)","('1', '(4*(6-6))')",542.0,3
4073,"(0.0,)","('((4*(6-6))/1)',)","(1, 0)","('1', '(4*(6-6))')",542.0,3
4074,"(1,)","('((4*(6-6))+1)',)","(1, 0)","('1', '(4*(6-6))')",542.0,3
4075,"(0,)","('((4*(6-6))*1)',)","(1, 0)","('1', '(4*(6-6))')",542.0,3
4076,"(1.0,)","('(1+((6-6)/4))',)","(1, 0.0)","('1', '((6-6)/4)')",543.0,3
4077,"(1.0,)","('(1-((6-6)/4))',)","(1, 0.0)","('1', '((6-6)/4)')",543.0,3
4078,"(-1.0,)","('(((6-6)/4)-1)',)","(1, 0.0)","('1', '((6-6)/4)')",543.0,3
4079,"(0.0,)","('(1*((6-6)/4))',)","(1, 0.0)","('1', '((6-6)/4)')",543.0,3
4080,"(0.0,)","('(((6-6)/4)/1)',)","(1, 0.0)","('1', '((6-6)/4)')",543.0,3
4081,"(1.0,)","('(((6-6)/4)+1)',)","(1, 0.0)","('1', '((6-6)/4)')",543.0,3
4082,"(0.0,)","('(((6-6)/4)*1)',)","(1, 0.0)","('1', '((6-6)/4)')",543.0,3
4083,"(5,)","('(4+(1+(6-6)))',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4084,"(3,)","('(4-(1+(6-6)))',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4085,"(-3,)","('((1+(6-6))-4)',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4086,"(4,)","('(4*(1+(6-6)))',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4087,"(4.0,)","('(4/(1+(6-6)))',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4088,"(0.25,)","('((1+(6-6))/4)',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4089,"(5,)","('((1+(6-6))+4)',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4090,"(4,)","('((1+(6-6))*4)',)","(4, 1)","('4', '(1+(6-6))')",546.0,3
4091,"(5,)","('(4+(1-(6-6)))',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4092,"(3,)","('(4-(1-(6-6)))',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4093,"(-3,)","('((1-(6-6))-4)',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4094,"(4,)","('(4*(1-(6-6)))',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4095,"(4.0,)","('(4/(1-(6-6)))',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4096,"(0.25,)","('((1-(6-6))/4)',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4097,"(5,)","('((1-(6-6))+4)',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4098,"(4,)","('((1-(6-6))*4)',)","(4, 1)","('4', '(1-(6-6))')",547.0,3
4099,"(3,)","('(4+((6-6)-1))',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4100,"(5,)","('(4-((6-6)-1))',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4101,"(-5,)","('(((6-6)-1)-4)',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4102,"(-4,)","('(4*((6-6)-1))',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4103,"(-4.0,)","('(4/((6-6)-1))',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4104,"(-0.25,)","('(((6-6)-1)/4)',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4105,"(3,)","('(((6-6)-1)+4)',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4106,"(-4,)","('(((6-6)-1)*4)',)","(4, -1)","('4', '((6-6)-1)')",548.0,3
4107,"(4,)","('(4+(1*(6-6)))',)","(4, 0)","('4', '(1*(6-6))')",549.0,3
4108,"(4,)","('(4-(1*(6-6)))',)","(4, 0)","('4', '(1*(6-6))')",549.0,3
4109,"(-4,)","('((1*(6-6))-4)',)","(4, 0)","('4', '(1*(6-6))')",549.0,3
4110,"(0,)","('(4*(1*(6-6)))',)","(4, 0)","('4', '(1*(6-6))')",549.0,3
4111,"(0.0,)","('((1*(6-6))/4)',)","(4, 0)","('4', '(1*(6-6))')",549.0,3
4112,"(4,)","('((1*(6-6))+4)',)","(4, 0)","('4', '(1*(6-6))')",549.0,3
4113,"(0,)","('((1*(6-6))*4)',)","(4, 0)","('4', '(1*(6-6))')",549.0,3
4114,"(4.0,)","('(4+((6-6)/1))',)","(4, 0.0)","('4', '((6-6)/1)')",550.0,3
4115,"(4.0,)","('(4-((6-6)/1))',)","(4, 0.0)","('4', '((6-6)/1)')",550.0,3
4116,"(-4.0,)","('(((6-6)/1)-4)',)","(4, 0.0)","('4', '((6-6)/1)')",550.0,3
4117,"(0.0,)","('(4*((6-6)/1))',)","(4, 0.0)","('4', '((6-6)/1)')",550.0,3
4118,"(0.0,)","('(((6-6)/1)/4)',)","(4, 0.0)","('4', '((6-6)/1)')",550.0,3
4119,"(4.0,)","('(((6-6)/1)+4)',)","(4, 0.0)","('4', '((6-6)/1)')",550.0,3
4120,"(0.0,)","('(((6-6)/1)*4)',)","(4, 0.0)","('4', '((6-6)/1)')",550.0,3
4121,"(5,)","('(1+((6-6)+4))',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4122,"(-3,)","('(1-((6-6)+4))',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4123,"(3,)","('(((6-6)+4)-1)',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4124,"(4,)","('(1*((6-6)+4))',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4125,"(0.25,)","('(1/((6-6)+4))',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4126,"(4.0,)","('(((6-6)+4)/1)',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4127,"(5,)","('(((6-6)+4)+1)',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4128,"(4,)","('(((6-6)+4)*1)',)","(1, 4)","('1', '((6-6)+4)')",551.0,3
4129,"(1,)","('(1+((6-6)*4))',)","(1, 0)","('1', '((6-6)*4)')",552.0,3
4130,"(1,)","('(1-((6-6)*4))',)","(1, 0)","('1', '((6-6)*4)')",552.0,3
4131,"(-1,)","('(((6-6)*4)-1)',)","(1, 0)","('1', '((6-6)*4)')",552.0,3
4132,"(0,)","('(1*((6-6)*4))',)","(1, 0)","('1', '((6-6)*4)')",552.0,3
